game_id,team,inning,score
771,1,9,1
771,0,10,2
771,1,10,0
772,0,1,0
772,1,1,0
772,0,2,0
772,1,2,1
772,0,3,0
772,1,3,1
772,0,4,0
772,1,4,3
772,0,5,0
772,1,5,2
772,0,6,0
772,1,6,0
772,0,7,0
772,1,7,0
772,0,8,0
772,1,8,1
772,0,9,0
772,1,9,0
773,0,1,0
773,1,1,0
773,0,2,1
773,1,2,0
773,0,3,5
773,1,3,0
773,0,4,0
773,1,4,0
773,0,5,4
773,1,5,0
773,0,6,0
773,1,6,2
773,0,7,0
773,1,7,0
773,0,8,4
773,1,8,0
773,0,9,0
773,1,9,1
774,0,1,0
774,1,1,0
774,0,2,0
774,1,2,4
774,0,3,2
774,1,3,5
774,0,4,0
774,1,4,2
774,0,5,0
774,1,5,0
774,0,6,0
774,1,6,0
774,0,7,0
774,1,7,0
774,0,8,2
774,1,8,1
774,0,9,0
774,1,9,0
775,0,1,3
775,1,1,0
775,0,2,0
775,1,2,0
775,0,3,0
775,1,3,2
775,0,4,0
775,1,4,0
775,0,5,0
775,1,5,0
775,0,6,0
775,1,6,1
775,0,7,0
775,1,7,2
775,0,8,0
775,1,8,0
775,0,9,1
775,1,9,0
776,0,1,0
776,1,1,0
776,0,2,2
776,1,2,0
776,0,3,0
776,1,3,0
776,0,4,0
776,1,4,0
776,0,5,0
776,1,5,0
776,0,6,0
776,1,6,0
776,0,7,0
776,1,7,0
776,0,8,0
776,1,8,0
776,0,9,0
776,1,9,0
777,0,1,4
777,1,1,3
777,0,2,0
777,1,2,0
777,0,3,0
777,1,3,0
777,0,4,0
777,1,4,1
777,0,5,0
777,1,5,1
777,0,6,2
777,1,6,0
777,0,7,0
777,1,7,0
777,0,8,0
777,1,8,0
777,0,9,0
777,1,9,0
778,0,1,1
778,1,1,0
778,0,2,0
778,1,2,0
778,0,3,0
778,1,3,1
778,0,4,1
778,1,4,0
778,0,5,0
778,1,5,3
778,0,6,0
778,1,6,0
778,0,7,0
778,1,7,0
778,0,8,4
778,1,8,0
778,0,9,1
778,1,9,0
779,0,1,0
779,1,1,1
779,0,2,0
779,1,2,6
779,0,3,0
779,1,3,0
779,0,4,0
779,1,4,0
779,0,5,0
779,1,5,0
779,0,6,0
779,1,6,0
779,0,7,0
779,1,7,0
779,0,8,1
779,1,8,1
779,0,9,0
779,1,9,0
780,0,1,0
780,1,1,0
780,0,2,0
780,1,2,0
780,0,3,0
780,1,3,0
780,0,4,0
780,1,4,0
780,0,5,0
780,1,5,1
780,0,6,0
780,1,6,0
780,0,7,0
780,1,7,0
780,0,8,0
780,1,8,0
780,0,9,1
780,1,9,1
781,0,1,0
781,1,1,0
781,0,2,0
781,1,2,0
781,0,3,0
781,1,3,0
781,0,4,0
781,1,4,0
781,0,5,2
781,1,5,0
781,0,6,0
781,1,6,0
781,0,7,0
781,1,7,1
781,0,8,0
781,1,8,0
781,0,9,0
781,1,9,1
781,0,10,0
781,1,10,0
781,0,11,0
781,1,11,1
782,0,1,0
782,1,1,0
782,0,2,1
782,1,2,3
782,0,3,0
782,1,3,0
782,0,4,1
782,1,4,1
782,0,5,0
782,1,5,2
782,0,6,0
782,1,6,0
782,0,7,0
782,1,7,0
782,0,8,1
782,1,8,0
782,0,9,0
782,1,9,0
783,0,1,0
783,1,1,0
783,0,2,1
783,1,2,2
783,0,3,1
783,1,3,0
783,0,4,2
783,1,4,1
783,0,5,0
783,1,5,0
783,0,6,0
783,1,6,0
783,0,7,0
783,1,7,3
783,0,8,2
783,1,8,0
783,0,9,0
783,1,9,0
783,0,10,0
783,1,10,0
783,0,11,1
783,1,11,0
784,0,1,0
784,1,1,3
784,0,2,1
784,1,2,1
784,0,3,2
784,1,3,0
784,0,4,0
784,1,4,1
784,0,5,0
784,1,5,0
784,0,6,0
784,1,6,0
784,0,7,0
784,1,7,0
784,0,8,0
784,1,8,0
784,0,9,0
784,1,9,0
785,0,1,0
785,1,1,2
785,0,2,1
785,1,2,1
785,0,3,0
785,1,3,0
785,0,4,0
785,1,4,2
785,0,5,0
785,1,5,1
785,0,6,2
785,1,6,1
785,0,7,0
785,1,7,0
785,0,8,0
785,1,8,0
785,0,9,0
785,1,9,0
786,0,1,1
786,1,1,1
786,0,2,0
786,1,2,0
786,0,3,2
786,1,3,0
786,0,4,0
786,1,4,0
786,0,5,0
786,1,5,4
786,0,6,0
786,1,6,1
786,0,7,0
786,1,7,2
786,0,8,0
786,1,8,0
786,0,9,0
786,1,9,0
787,0,1,0
787,1,1,0
787,0,2,0
787,1,2,0
787,0,3,0
787,1,3,0
787,0,4,0
787,1,4,0
787,0,5,0
787,1,5,1
787,0,6,0
787,1,6,1
787,0,7,0
787,1,7,2
787,0,8,0
787,1,8,0
787,0,9,0
787,1,9,0
788,0,1,0
788,1,1,1
788,0,2,0
788,1,2,2
788,0,3,0
788,1,3,0
788,0,4,0
788,1,4,0
788,0,5,0
788,1,5,0
788,0,6,0
788,1,6,0
788,0,7,1
788,1,7,1
788,0,8,1
788,1,8,0
788,0,9,0
788,1,9,0
789,0,1,0
789,1,1,0
789,0,2,0
789,1,2,0
789,0,3,0
789,1,3,0
789,0,4,0
789,1,4,1
789,0,5,1
789,1,5,0
789,0,6,0
789,1,6,3
789,0,7,0
789,1,7,0
789,0,8,0
789,1,8,1
789,0,9,0
789,1,9,0
790,0,1,0
790,1,1,2
790,0,2,1
790,1,2,2
790,0,3,0
790,1,3,1
790,0,4,0
790,1,4,0
790,0,5,1
790,1,5,0
790,0,6,0
790,1,6,1
790,0,7,0
790,1,7,1
790,0,8,0
790,1,8,0
790,0,9,0
790,1,9,0
791,0,1,0
791,1,1,1
791,0,2,0
791,1,2,0
791,0,3,0
791,1,3,0
791,0,4,0
791,1,4,0
791,0,5,0
791,1,5,0
791,0,6,1
791,1,6,0
791,0,7,0
791,1,7,0
791,0,8,1
791,1,8,0
791,0,9,0
791,1,9,1
791,0,10,0
791,1,10,1
792,0,1,0
792,1,1,0
792,0,2,0
792,1,2,2
792,0,3,1
792,1,3,0
792,0,4,0
792,1,4,0
792,0,5,0
792,1,5,1
792,0,6,0
792,1,6,0
792,0,7,0
792,1,7,0
792,0,8,0
792,1,8,0
792,0,9,1
792,1,9,0
793,0,1,0
793,1,1,4
793,0,2,0
793,1,2,0
793,0,3,1
793,1,3,1
793,0,4,0
793,1,4,0
793,0,5,0
793,1,5,0
793,0,6,0
793,1,6,1
793,0,7,5
793,1,7,1
793,0,8,2
793,1,8,0
793,0,9,0
793,1,9,1
793,0,10,0
793,1,10,0
793,0,11,0
793,1,11,0
793,0,12,0
793,1,12,0
793,0,13,2
793,1,13,0
794,0,1,1
794,1,1,1
794,0,2,0
794,1,2,0
794,0,3,0
794,1,3,0
794,0,4,0
794,1,4,0
794,0,5,0
794,1,5,4
794,0,6,0
794,1,6,0
794,0,7,1
794,1,7,0
794,0,8,0
794,1,8,1
794,0,9,1
794,1,9,0
795,0,1,0
795,1,1,3
795,0,2,0
795,1,2,0
795,0,3,0
795,1,3,2
795,0,4,0
795,1,4,0
795,0,5,0
795,1,5,0
795,0,6,0
795,1,6,0
795,0,7,1
795,1,7,0
795,0,8,3
795,1,8,3
795,0,9,0
795,1,9,0
796,0,1,3
796,1,1,2
796,0,2,0
796,1,2,3
796,0,3,0
796,1,3,1
796,0,4,0
796,1,4,0
796,0,5,0
796,1,5,1
796,0,6,1
796,1,6,0
796,0,7,0
796,1,7,0
796,0,8,0
796,1,8,0
796,0,9,2
796,1,9,0
797,0,1,0
797,1,1,0
797,0,2,1
797,1,2,0
797,0,3,0
797,1,3,0
797,0,4,0
797,1,4,2
797,0,5,4
797,1,5,3
797,0,6,0
797,1,6,6
797,0,7,2
797,1,7,0
797,0,8,0
797,1,8,0
797,0,9,0
797,1,9,0
798,0,1,0
798,1,1,0
798,0,2,0
798,1,2,0
798,0,3,0
798,1,3,0
798,0,4,5
798,1,4,0
798,0,5,0
798,1,5,0
798,0,6,1
798,1,6,0
798,0,7,0
798,1,7,0
798,0,8,0
798,1,8,0
798,0,9,0
798,1,9,1
799,0,1,0
799,1,1,0
799,0,2,1
799,1,2,0
799,0,3,0
799,1,3,0
799,0,4,0
799,1,4,1
799,0,5,0
799,1,5,0
799,0,6,0
799,1,6,0
799,0,7,2
799,1,7,1
799,0,8,0
799,1,8,1
799,0,9,0
799,1,9,0
799,0,10,0
799,1,10,0
799,0,11,0
799,1,11,0
799,0,12,0
799,1,12,0
799,0,13,0
799,1,13,0
799,0,14,0
799,1,14,0
799,0,15,0
799,1,15,0
799,0,16,0
799,1,16,1
800,0,1,0
800,1,1,0
800,0,2,1
800,1,2,2
800,0,3,0
800,1,3,0
800,0,4,1
800,1,4,10
800,0,5,1
800,1,5,0
800,0,6,0
800,1,6,3
800,0,7,0
800,1,7,1
800,0,8,0
800,1,8,0
800,0,9,0
800,1,9,0
801,0,1,0
801,1,1,0
801,0,2,0
801,1,2,0
801,0,3,0
801,1,3,0
801,0,4,0
801,1,4,0
801,0,5,0
801,1,5,0
801,0,6,0
801,1,6,0
801,0,7,0
801,1,7,0
801,0,8,0
801,1,8,0
801,0,9,5
801,1,9,1
802,0,1,0
802,1,1,0
802,0,2,0
802,1,2,0
802,0,3,0
802,1,3,0
802,0,4,5
802,1,4,0
802,0,5,0
802,1,5,0
802,0,6,0
802,1,6,0
802,0,7,4
802,1,7,0
802,0,8,1
802,1,8,0
802,0,9,0
802,1,9,1
803,0,1,0
803,1,1,2
803,0,2,0
803,1,2,0
803,0,3,0
803,1,3,0
803,0,4,0
803,1,4,0
803,0,5,0
803,1,5,5
803,0,6,0
803,1,6,2
803,0,7,0
803,1,7,0
803,0,8,0
803,1,8,0
803,0,9,0
803,1,9,0
804,0,1,2
804,1,1,1
804,0,2,0
804,1,2,0
804,0,3,1
804,1,3,1
804,0,4,0
804,1,4,0
804,0,5,3
804,1,5,0
804,0,6,1
804,1,6,1
804,0,7,0
804,1,7,0
804,0,8,3
804,1,8,0
804,0,9,1
804,1,9,0
805,0,1,0
805,1,1,0
805,0,2,0
805,1,2,0
805,0,3,0
805,1,3,0
805,0,4,0
805,1,4,0
805,0,5,0
805,1,5,0
805,0,6,0
805,1,6,1
805,0,7,0
805,1,7,0
805,0,8,0
805,1,8,1
805,0,9,0
805,1,9,0
806,0,1,0
806,1,1,0
806,0,2,0
806,1,2,1
806,0,3,0
806,1,3,0
806,0,4,0
806,1,4,2
806,0,5,0
806,1,5,0
806,0,6,1
806,1,6,0
806,0,7,0
806,1,7,0
806,0,8,0
806,1,8,1
806,0,9,0
806,1,9,0
807,0,1,2
807,1,1,3
807,0,2,1
807,1,2,1
807,0,3,0
807,1,3,2
807,0,4,5
807,1,4,0
807,0,5,0
807,1,5,3
807,0,6,3
807,1,6,0
807,0,7,1
807,1,7,0
807,0,8,0
807,1,8,0
807,0,9,1
807,1,9,1
808,0,1,0
808,1,1,0
808,0,2,2
808,1,2,0
808,0,3,1
808,1,3,3
808,0,4,2
808,1,4,0
808,0,5,0
808,1,5,2
808,0,6,0
808,1,6,0
808,0,7,0
808,1,7,0
808,0,8,0
808,1,8,0
808,0,9,1
808,1,9,0
809,0,1,2
809,1,1,0
809,0,2,0
809,1,2,0
809,0,3,0
809,1,3,0
809,0,4,0
809,1,4,1
809,0,5,0
809,1,5,0
809,0,6,2
809,1,6,0
809,0,7,0
809,1,7,4
809,0,8,0
809,1,8,1
809,0,9,0
809,1,9,0
810,0,1,0
810,1,1,0
810,0,2,0
810,1,2,0
810,0,3,1
810,1,3,0
810,0,4,0
810,1,4,0
810,0,5,1
810,1,5,0
810,0,6,1
810,1,6,0
810,0,7,0
810,1,7,0
810,0,8,0
810,1,8,1
810,0,9,3
810,1,9,0
811,0,1,1
811,1,1,0
811,0,2,0
811,1,2,0
811,0,3,0
811,1,3,3
811,0,4,1
811,1,4,0
811,0,5,3
811,1,5,0
811,0,6,0
811,1,6,0
811,0,7,2
811,1,7,0
811,0,8,1
811,1,8,1
811,0,9,1
811,1,9,0
812,0,1,0
812,1,1,0
812,0,2,0
812,1,2,0
812,0,3,3
812,1,3,0
812,0,4,0
812,1,4,1
812,0,5,0
812,1,5,1
812,0,6,0
812,1,6,0
812,0,7,2
812,1,7,2
812,0,8,0
812,1,8,0
812,0,9,4
812,1,9,0
813,0,1,0
813,1,1,0
813,0,2,0
813,1,2,0
813,0,3,0
813,1,3,3
813,0,4,0
813,1,4,0
813,0,5,0
813,1,5,0
813,0,6,0
813,1,6,0
813,0,7,0
813,1,7,0
813,0,8,0
813,1,8,0
813,0,9,0
813,1,9,0
814,0,1,0
814,1,1,0
814,0,2,0
814,1,2,0
814,0,3,0
814,1,3,0
814,0,4,1
814,1,4,0
814,0,5,2
814,1,5,0
814,0,6,0
814,1,6,0
814,0,7,1
814,1,7,0
814,0,8,1
814,1,8,0
814,0,9,0
814,1,9,0
815,0,1,1
815,1,1,1
815,0,2,0
815,1,2,0
815,0,3,0
815,1,3,0
815,0,4,1
815,1,4,3
815,0,5,0
815,1,5,0
815,0,6,0
815,1,6,1
815,0,7,2
815,1,7,1
815,0,8,0
815,1,8,3
815,0,9,2
815,1,9,0
816,0,1,0
816,1,1,4
816,0,2,0
816,1,2,0
816,0,3,0
816,1,3,2
816,0,4,0
816,1,4,0
816,0,5,0
816,1,5,0
816,0,6,0
816,1,6,0
816,0,7,0
816,1,7,0
816,0,8,3
816,1,8,0
816,0,9,1
816,1,9,0
817,0,1,0
817,1,1,3
817,0,2,0
817,1,2,0
817,0,3,0
817,1,3,0
817,0,4,0
817,1,4,0
817,0,5,0
817,1,5,0
817,0,6,0
817,1,6,0
817,0,7,2
817,1,7,0
817,0,8,0
817,1,8,0
817,0,9,0
817,1,9,0
818,0,1,0
818,1,1,0
818,0,2,0
818,1,2,2
818,0,3,0
818,1,3,0
818,0,4,2
818,1,4,1
818,0,5,1
818,1,5,1
818,0,6,0
818,1,6,0
818,0,7,0
818,1,7,0
818,0,8,0
818,1,8,0
818,0,9,0
818,1,9,0
819,0,1,1
819,1,1,1
819,0,2,0
819,1,2,0
819,0,3,0
819,1,3,0
819,0,4,1
819,1,4,0
819,0,5,0
819,1,5,0
819,0,6,0
819,1,6,0
819,0,7,0
819,1,7,0
819,0,8,0
819,1,8,0
819,0,9,0
819,1,9,0
820,0,1,0
820,1,1,0
820,0,2,0
820,1,2,0
820,0,3,0
820,1,3,0
820,0,4,1
820,1,4,1
820,0,5,0
820,1,5,0
820,0,6,0
820,1,6,5
820,0,7,5
820,1,7,1
820,0,8,0
820,1,8,0
820,0,9,0
820,1,9,0
821,0,1,0
821,1,1,0
821,0,2,0
821,1,2,2
821,0,3,0
821,1,3,1
821,0,4,0
821,1,4,0
821,0,5,0
821,1,5,0
821,0,6,0
821,1,6,0
821,0,7,0
821,1,7,0
821,0,8,0
821,1,8,0
821,0,9,1
821,1,9,0
822,0,1,1
822,1,1,0
822,0,2,0
822,1,2,0
822,0,3,0
822,1,3,0
822,0,4,0
822,1,4,0
822,0,5,0
822,1,5,0
822,0,6,2
822,1,6,0
822,0,7,0
822,1,7,4
822,0,8,0
822,1,8,0
822,0,9,1
822,1,9,0
822,0,10,0
822,1,10,0
822,0,11,0
822,1,11,0
822,0,12,0
822,1,12,0
822,0,13,0
822,1,13,0
822,0,14,3
822,1,14,0
823,0,1,0
823,1,1,0
823,0,2,0
823,1,2,0
823,0,3,0
823,1,3,4
823,0,4,1
823,1,4,0
823,0,5,0
823,1,5,0
823,0,6,0
823,1,6,1
823,0,7,0
823,1,7,2
823,0,8,1
823,1,8,0
823,0,9,0
823,1,9,0
824,0,1,1
824,1,1,0
824,0,2,1
824,1,2,2
824,0,3,0
824,1,3,2
824,0,4,1
824,1,4,0
824,0,5,0
824,1,5,0
824,0,6,0
824,1,6,0
824,0,7,0
824,1,7,1
824,0,8,0
824,1,8,0
824,0,9,0
824,1,9,0
825,0,1,0
825,1,1,0
825,0,2,1
825,1,2,0
825,0,3,1
825,1,3,0
825,0,4,0
825,1,4,0
825,0,5,1
825,1,5,0
825,0,6,0
825,1,6,1
825,0,7,0
825,1,7,0
825,0,8,0
825,1,8,0
825,0,9,0
825,1,9,0
826,0,1,0
826,1,1,1
826,0,2,0
826,1,2,0
826,0,3,1
826,1,3,0
826,0,4,1
826,1,4,1
826,0,5,0
826,1,5,4
826,0,6,0
826,1,6,0
826,0,7,0
826,1,7,0
826,0,8,0
826,1,8,0
826,0,9,0
826,1,9,0
827,0,1,1
827,1,1,0
827,0,2,0
827,1,2,0
827,0,3,0
827,1,3,0
827,0,4,0
827,1,4,0
827,0,5,0
827,1,5,0
827,0,6,1
827,1,6,1
827,0,7,1
827,1,7,2
827,0,8,0
827,1,8,0
827,0,9,1
827,1,9,0
828,0,1,1
828,1,1,0
828,0,2,0
828,1,2,0
828,0,3,0
828,1,3,2
828,0,4,0
828,1,4,0
828,0,5,0
828,1,5,3
828,0,6,2
828,1,6,0
828,0,7,0
828,1,7,0
828,0,8,0
828,1,8,1
828,0,9,0
828,1,9,0
829,0,1,0
829,1,1,0
829,0,2,1
829,1,2,1
829,0,3,0
829,1,3,3
829,0,4,0
829,1,4,0
829,0,5,4
829,1,5,7
829,0,6,0
829,1,6,0
829,0,7,0
829,1,7,0
829,0,8,2
829,1,8,2
829,0,9,1
829,1,9,0
830,0,1,0
830,1,1,0
830,0,2,1
830,1,2,0
830,0,3,2
830,1,3,0
830,0,4,0
830,1,4,0
830,0,5,0
830,1,5,0
830,0,6,0
830,1,6,0
830,0,7,3
830,1,7,0
830,0,8,0
830,1,8,0
830,0,9,0
830,1,9,0
831,0,1,0
831,1,1,2
831,0,2,0
831,1,2,1
831,0,3,5
831,1,3,0
831,0,4,0
831,1,4,0
831,0,5,0
831,1,5,0
831,0,6,0
831,1,6,0
831,0,7,1
831,1,7,1
831,0,8,0
831,1,8,0
831,0,9,1
831,1,9,3
831,0,10,0
831,1,10,1
832,0,1,1
832,1,1,0
832,0,2,1
832,1,2,1
832,0,3,2
832,1,3,0
832,0,4,0
832,1,4,0
832,0,5,0
832,1,5,0
832,0,6,0
832,1,6,0
832,0,7,0
832,1,7,0
832,0,8,2
832,1,8,0
832,0,9,0
832,1,9,0
833,0,1,0
833,1,1,0
833,0,2,1
833,1,2,1
833,0,3,0
833,1,3,0
833,0,4,0
833,1,4,0
833,0,5,0
833,1,5,0
833,0,6,3
833,1,6,0
833,0,7,4
833,1,7,3
833,0,8,0
833,1,8,0
833,0,9,1
833,1,9,0
834,0,1,0
834,1,1,0
834,0,2,0
834,1,2,0
834,0,3,1
834,1,3,1
834,0,4,0
834,1,4,0
834,0,5,0
834,1,5,1
834,0,6,1
834,1,6,0
834,0,7,1
834,1,7,0
834,0,8,0
834,1,8,0
834,0,9,0
834,1,9,2
835,0,1,0
835,1,1,0
835,0,2,0
835,1,2,0
835,0,3,0
835,1,3,0
835,0,4,1
835,1,4,1
835,0,5,0
835,1,5,0
835,0,6,2
835,1,6,0
835,0,7,0
835,1,7,0
835,0,8,0
835,1,8,0
835,0,9,0
835,1,9,0
836,0,1,0
836,1,1,0
836,0,2,0
836,1,2,0
836,0,3,3
836,1,3,0
836,0,4,0
836,1,4,0
836,0,5,2
836,1,5,0
836,0,6,3
836,1,6,0
836,0,7,0
836,1,7,0
836,0,8,1
836,1,8,0
836,0,9,0
836,1,9,1
837,0,1,5
837,1,1,1
837,0,2,0
837,1,2,0
837,0,3,0
837,1,3,1
837,0,4,0
837,1,4,0
837,0,5,0
837,1,5,0
837,0,6,0
837,1,6,2
837,0,7,0
837,1,7,4
837,0,8,1
837,1,8,0
837,0,9,0
837,1,9,0
838,0,1,1
838,1,1,0
838,0,2,0
838,1,2,0
838,0,3,1
838,1,3,0
838,0,4,0
838,1,4,1
838,0,5,0
838,1,5,1
838,0,6,0
838,1,6,0
838,0,7,1
838,1,7,0
838,0,8,1
838,1,8,1
838,0,9,3
838,1,9,0
839,0,1,0
839,1,1,3
839,0,2,0
839,1,2,0
839,0,3,0
839,1,3,1
839,0,4,0
839,1,4,0
839,0,5,2
839,1,5,0
839,0,6,0
839,1,6,2
839,0,7,0
839,1,7,0
839,0,8,0
839,1,8,0
839,0,9,0
839,1,9,0
840,0,1,0
840,1,1,0
840,0,2,0
840,1,2,0
840,0,3,1
840,1,3,3
840,0,4,0
840,1,4,0
840,0,5,1
840,1,5,1
840,0,6,0
840,1,6,0
840,0,7,1
840,1,7,0
840,0,8,0
840,1,8,0
840,0,9,0
840,1,9,0
841,0,1,1
841,1,1,1
841,0,2,0
841,1,2,0
841,0,3,0
841,1,3,2
841,0,4,3
841,1,4,0
841,0,5,0
841,1,5,0
841,0,6,0
841,1,6,1
841,0,7,2
841,1,7,0
841,0,8,0
841,1,8,1
841,0,9,0
841,1,9,0
842,0,1,0
842,1,1,0
842,0,2,0
842,1,2,2
842,0,3,1
842,1,3,0
842,0,4,1
842,1,4,0
842,0,5,0
842,1,5,2
842,0,6,0
842,1,6,3
842,0,7,0
842,1,7,1
842,0,8,2
842,1,8,1
842,0,9,0
842,1,9,0
843,0,1,0
843,1,1,0
843,0,2,0
843,1,2,0
843,0,3,0
843,1,3,0
843,0,4,3
843,1,4,2
843,0,5,0
843,1,5,0
843,0,6,0
843,1,6,0
843,0,7,4
843,1,7,0
843,0,8,2
843,1,8,0
843,0,9,0
843,1,9,1
844,0,1,2
844,1,1,1
844,0,2,0
844,1,2,6
844,0,3,1
844,1,3,0
844,0,4,0
844,1,4,0
844,0,5,0
844,1,5,0
844,0,6,0
844,1,6,0
844,0,7,0
844,1,7,0
844,0,8,0
844,1,8,0
844,0,9,1
844,1,9,0
845,0,1,0
845,1,1,1
845,0,2,0
845,1,2,0
845,0,3,2
845,1,3,2
845,0,4,0
845,1,4,3
845,0,5,1
845,1,5,2
845,0,6,0
845,1,6,0
845,0,7,2
845,1,7,0
845,0,8,0
845,1,8,0
845,0,9,0
845,1,9,0
846,0,1,0
846,1,1,0
846,0,2,0
846,1,2,0
846,0,3,0
846,1,3,0
846,0,4,0
846,1,4,0
846,0,5,0
846,1,5,0
846,0,6,0
846,1,6,0
846,0,7,0
846,1,7,3
846,0,8,0
846,1,8,0
846,0,9,0
846,1,9,0
847,0,1,2
847,1,1,0
847,0,2,0
847,1,2,0
847,0,3,0
847,1,3,0
847,0,4,0
847,1,4,2
847,0,5,0
847,1,5,2
847,0,6,0
847,1,6,1
847,0,7,1
847,1,7,0
847,0,8,7
847,1,8,0
847,0,9,0
847,1,9,0
848,0,1,0
848,1,1,0
848,0,2,3
848,1,2,1
848,0,3,3
848,1,3,0
848,0,4,0
848,1,4,0
848,0,5,0
848,1,5,0
848,0,6,0
848,1,6,3
848,0,7,0
848,1,7,0
848,0,8,1
848,1,8,0
848,0,9,3
848,1,9,0
849,0,1,0
849,1,1,0
849,0,2,0
849,1,2,0
849,0,3,2
849,1,3,0
849,0,4,2
849,1,4,0
849,0,5,4
849,1,5,1
849,0,6,0
849,1,6,1
849,0,7,0
849,1,7,0
849,0,8,2
849,1,8,0
849,0,9,2
849,1,9,2
850,0,1,0
850,1,1,3
850,0,2,0
850,1,2,0
850,0,3,0
850,1,3,1
850,0,4,0
850,1,4,3
850,0,5,0
850,1,5,2
850,0,6,0
850,1,6,1
850,0,7,0
850,1,7,0
850,0,8,0
850,1,8,0
850,0,9,0
850,1,9,0
851,0,1,0
851,1,1,0
851,0,2,1
851,1,2,1
851,0,3,0
851,1,3,0
851,0,4,0
851,1,4,0
851,0,5,2
851,1,5,1
851,0,6,0
851,1,6,0
851,0,7,0
851,1,7,0
851,0,8,1
851,1,8,0
851,0,9,0
851,1,9,0
852,0,1,7
852,1,1,0
852,0,2,0
852,1,2,0
852,0,3,0
852,1,3,0
852,0,4,0
852,1,4,1
852,0,5,1
852,1,5,0
852,0,6,2
852,1,6,0
852,0,7,0
852,1,7,0
852,0,8,0
852,1,8,0
852,0,9,0
852,1,9,0
853,0,1,0
853,1,1,0
853,0,2,0
853,1,2,0
853,0,3,0
853,1,3,0
853,0,4,0
853,1,4,0
853,0,5,0
853,1,5,0
853,0,6,0
853,1,6,4
853,0,7,1
853,1,7,0
853,0,8,0
853,1,8,0
853,0,9,0
853,1,9,0
854,0,1,0
854,1,1,3
854,0,2,1
854,1,2,3
854,0,3,3
854,1,3,0
854,0,4,0
854,1,4,0
854,0,5,1
854,1,5,0
854,0,6,1
854,1,6,0
854,0,7,0
854,1,7,1
854,0,8,1
854,1,8,0
854,0,9,0
854,1,9,0
854,0,10,0
854,1,10,0
854,0,11,0
854,1,11,0
854,0,12,0
854,1,12,0
854,0,13,0
854,1,13,1
855,0,1,0
855,1,1,1
855,0,2,0
855,1,2,0
855,0,3,2
855,1,3,1
855,0,4,1
855,1,4,4
855,0,5,3
855,1,5,1
855,0,6,0
855,1,6,1
855,0,7,0
855,1,7,0
855,0,8,0
855,1,8,0
855,0,9,0
855,1,9,0
856,0,1,0
856,1,1,3
856,0,2,0
856,1,2,0
856,0,3,0
856,1,3,0
856,0,4,0
856,1,4,0
856,0,5,1
856,1,5,1
856,0,6,1
856,1,6,0
856,0,7,0
856,1,7,0
856,0,8,0
856,1,8,0
856,0,9,1
856,1,9,0
857,0,1,0
857,1,1,0
857,0,2,0
857,1,2,0
857,0,3,0
857,1,3,1
857,0,4,0
857,1,4,3
857,0,5,0
857,1,5,0
857,0,6,1
857,1,6,2
857,0,7,1
857,1,7,0
857,0,8,0
857,1,8,1
857,0,9,0
857,1,9,0
858,0,1,0
858,1,1,1
858,0,2,0
858,1,2,0
858,0,3,0
858,1,3,0
858,0,4,0
858,1,4,0
858,0,5,0
858,1,5,0
858,0,6,0
858,1,6,0
858,0,7,0
858,1,7,0
858,0,8,0
858,1,8,1
858,0,9,0
858,1,9,0
859,0,1,0
859,1,1,0
859,0,2,1
859,1,2,0
859,0,3,1
859,1,3,0
859,0,4,0
859,1,4,0
859,0,5,1
859,1,5,0
859,0,6,0
859,1,6,0
859,0,7,3
859,1,7,0
859,0,8,0
859,1,8,3
859,0,9,0
859,1,9,0
860,0,1,0
860,1,1,1
860,0,2,0
860,1,2,1
860,0,3,0
860,1,3,0
860,0,4,0
860,1,4,0
860,0,5,0
860,1,5,1
860,0,6,0
860,1,6,1
860,0,7,0
860,1,7,2
860,0,8,0
860,1,8,0
860,0,9,0
860,1,9,0
861,0,1,0
861,1,1,0
861,0,2,2
861,1,2,0
861,0,3,0
861,1,3,0
861,0,4,0
861,1,4,1
861,0,5,0
861,1,5,2
861,0,6,0
861,1,6,0
861,0,7,2
861,1,7,0
861,0,8,0
861,1,8,0
861,0,9,2
861,1,9,1
862,0,1,0
862,1,1,0
862,0,2,0
862,1,2,0
862,0,3,2
862,1,3,1
862,0,4,0
862,1,4,0
862,0,5,1
862,1,5,0
862,0,6,0
862,1,6,1
862,0,7,0
862,1,7,0
862,0,8,0
862,1,8,0
862,0,9,0
862,1,9,0
863,0,1,0
863,1,1,0
863,0,2,0
863,1,2,0
863,0,3,0
863,1,3,0
863,0,4,4
863,1,4,0
863,0,5,2
863,1,5,0
863,0,6,0
863,1,6,0
863,0,7,0
863,1,7,0
863,0,8,0
863,1,8,1
863,0,9,1
863,1,9,0
864,0,1,2
864,1,1,0
864,0,2,0
864,1,2,0
864,0,3,1
864,1,3,1
864,0,4,2
864,1,4,0
864,0,5,2
864,1,5,0
864,0,6,0
864,1,6,1
864,0,7,0
864,1,7,1
864,0,8,0
864,1,8,0
864,0,9,0
864,1,9,0
865,0,1,0
865,1,1,0
865,0,2,0
865,1,2,1
865,0,3,1
865,1,3,0
865,0,4,0
865,1,4,0
865,0,5,0
865,1,5,0
865,0,6,0
865,1,6,0
865,0,7,0
865,1,7,0
865,0,8,0
865,1,8,0
865,0,9,0
865,1,9,0
865,0,10,0
