player_id,league_id,team_id,sub_league_id,award_id,year,season,position,day,month
8690,150,0,0,9,1957,1957,0,1,7
8690,150,0,0,9,1958,1958,0,1,7
8690,150,0,0,9,1959,1959,0,1,7
8690,150,0,0,9,1960,1960,0,1,7
8690,150,0,0,9,1961,1961,0,1,7
8690,150,0,0,9,1962,1962,0,1,7
8690,150,0,0,9,1963,1963,0,1,7
8690,150,0,0,9,1964,1964,0,1,7
8690,150,0,0,9,1965,1965,0,1,7
8691,150,0,1,6,1960,1960,0,1,11
8691,150,0,0,9,1968,1968,0,1,7
8691,150,0,0,9,1969,1969,0,1,7
8691,150,0,0,9,1970,1970,0,1,7
8691,150,0,0,9,1971,1971,0,1,7
8707,150,0,1,6,1980,1980,0,1,11
8707,150,0,1,9,1982,1982,0,1,7
8712,150,0,0,9,1985,1985,0,1,7
8712,150,0,0,9,1987,1987,0,1,7
8712,150,0,1,9,1989,1989,0,1,7
8717,150,0,0,9,1978,1978,0,1,7
8722,150,0,0,9,1961,1961,0,1,7
8726,150,0,0,4,1983,1983,0,1,11
8726,150,0,1,9,1985,1985,0,1,7
8728,150,0,1,13,1975,1975,0,1,11
8729,150,0,0,9,1982,1982,0,1,7
8732,150,0,1,9,1983,1983,0,1,7
8736,150,0,1,5,1933,1933,0,1,11
8736,150,0,1,5,1936,1936,0,1,11
8736,150,0,1,9,1933,1933,0,1,7
8736,150,0,1,9,1934,1934,0,1,7
8736,150,0,1,9,1935,1935,0,1,7
8736,150,0,1,9,1936,1936,0,1,7
8736,150,0,1,9,1937,1937,0,1,7
8736,150,0,1,9,1938,1938,0,1,7
8736,150,0,1,9,1940,1940,0,1,7
8736,150,0,1,9,1941,1941,0,1,7
8736,150,0,1,9,1942,1942,0,1,7
8737,150,0,1,7,1962,1962,4,1,11
8737,150,0,1,6,1962,1962,0,1,11
8742,150,0,1,9,1994,1994,0,1,7
8755,150,0,0,9,1941,1941,0,1,7
8755,150,0,0,9,1942,1942,0,1,7
8756,150,0,0,9,2000,2000,0,1,7
8756,150,0,0,9,2004,2004,0,1,7
8756,150,0,1,9,2010,2010,0,1,7
8756,150,0,1,9,2014,2014,0,1,7
8759,150,0,0,11,2008,2008,10,1,11
8785,150,0,0,9,1942,1942,0,1,7
8785,150,0,0,9,1943,1943,0,1,7
8785,150,0,0,9,1944,1944,0,1,7
8795,150,0,1,13,1980,1980,0,1,11
8795,150,0,1,9,1982,1982,0,1,7
8805,150,0,1,7,1967,1967,2,1,11
8805,150,0,1,9,1969,1969,0,1,7
8806,150,0,1,9,1996,1996,0,1,7
8806,150,0,1,9,1997,1997,0,1,7
8815,150,0,1,9,1964,1964,0,1,7
8815,150,0,1,9,1966,1966,0,1,7
8818,150,0,0,9,1953,1953,0,1,7
8822,150,0,0,4,1974,1974,0,1,11
8822,150,0,0,9,1966,1966,0,1,7
8822,150,0,0,9,1967,1967,0,1,7
8822,150,0,0,9,1970,1970,0,1,7
8822,150,0,0,9,1972,1972,0,1,7
8822,150,0,0,9,1973,1973,0,1,7
8822,150,0,0,9,1974,1974,0,1,7
8822,150,0,0,9,1975,1975,0,1,7
8822,150,0,0,9,1976,1976,0,1,7
8829,150,0,0,7,2001,2001,8,1,11
8829,150,0,0,7,2002,2002,8,1,11
8829,150,0,0,7,2003,2003,8,1,11
8829,150,0,0,7,2004,2004,8,1,11
8829,150,0,0,7,2005,2005,8,1,11
8829,150,0,0,7,2006,2006,8,1,11
8829,150,0,0,7,2007,2007,8,1,11
8829,150,0,0,7,2008,2008,8,1,11
8829,150,0,0,7,2009,2009,8,1,11
8829,150,0,0,11,2009,2009,8,1,11
8829,150,0,0,11,2013,2013,8,1,11
8829,150,0,0,9,2002,2002,0,1,7
8829,150,0,0,9,2007,2007,0,1,7
8829,150,0,0,9,2009,2009,0,1,7
8829,150,0,0,9,2010,2010,0,1,7
8829,150,0,0,9,2013,2013,0,1,7
8840,150,0,0,9,1987,1987,0,1,7
8857,150,0,0,9,1951,1951,0,1,7
8871,150,0,1,9,2009,2009,0,1,7
8879,150,0,0,9,2009,2009,0,1,7
8896,150,0,1,9,1952,1952,0,1,7
8906,150,0,0,9,2000,2000,0,1,7
8906,150,0,1,9,2005,2005,0,1,7
8909,150,0,1,7,2004,2004,6,1,11
8909,150,0,1,9,2005,2005,0,1,7
8910,150,0,1,9,1954,1954,0,1,7
8914,150,0,0,9,1989,1989,0,1,7
8919,150,0,1,9,1988,1988,0,1,7
8919,150,0,1,9,1994,1994,0,1,7
8923,150,0,1,9,1969,1969,0,1,7
8929,150,0,1,9,1957,1957,0,1,7
8929,150,0,1,9,1958,1958,0,1,7
8929,150,0,1,9,1960,1960,0,1,7
8929,150,0,1,9,1963,1963,0,1,7
8933,150,0,1,9,1954,1954,0,1,7
8933,150,0,1,9,1955,1955,0,1,7
8934,150,0,0,5,1973,1973,0,1,11
8934,150,0,0,15,1973,1973,0,1,11
8934,150,0,0,15,1977,1977,0,1,11
8934,150,0,0,11,1980,1980,10,1,11
8934,150,0,0,11,1982,1982,8,1,11
8934,150,0,0,9,1969,1969,0,1,7
8934,150,0,0,9,1971,1971,0,1,7
8934,150,0,0,9,1972,1972,0,1,7
8934,150,0,0,9,1973,1973,0,1,7
8934,150,0,0,9,1974,1974,0,1,7
8934,150,0,0,9,1975,1975,0,1,7
8934,150,0,0,9,1977,1977,0,1,7
